id,order_id,order_date,customer_name,customer_contact,customer_address,customer_city,customer_postal_code,customer_country,shipper_name,shipper_phone,product_category,product_category_desc,product_quantity,product_name,product_unit,product_price,supplier_name,supplier_contact,supplier_address,supplier_city,supplier_postal_code,supplier_country,supplier_phone,employee_first_name,employee_last_name,employee_birthdate,employee_photo,employee_note
140,10299,1996-09-06,"Ricardo Adocicados","Janete Limeira","Av. Copacabana, 267","Rio de Janeiro",02389-890,Brazil,"United Package","(503) 555-3199",Beverages,"Soft drinks, coffees, teas, beers, and ales",20,"Outback Lager","24 - 355 ml bottles",15,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
141,10300,1996-09-09,"Magazzini Alimentari Riuniti","Giovanni Rovelli","Via Ludovico il Moro 22",Bergamo,24100,Italy,"United Package","(503) 555-3199",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",30,"Louisiana Hot Spiced Okra","24 - 8 oz jars",17,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822",Andrew,Fuller,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association."
142,10300,1996-09-09,"Magazzini Alimentari Riuniti","Giovanni Rovelli","Via Ludovico il Moro 22",Bergamo,24100,Italy,"United Package","(503) 555-3199",Confections,"Desserts, candies, and sweet breads",20,"Scottish Longbreads","10 boxes x 8 pieces",12.5,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Andrew,Fuller,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association."
143,10301,1996-09-09,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,"United Package","(503) 555-3199",Seafood,"Seaweed and fish",10,"Boston Crab Meat","24 - 4 oz tins",18.4,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
144,10301,1996-09-09,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,"United Package","(503) 555-3199",Grains/Cereals,"Breads, crackers, pasta, and cereal",20,"Gnocchi di nonna Alice","24 - 250 g pkgs.",38,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
145,10302,1996-09-10,"Supremes delices","Pascale Cartrain","Boulevard Tirou, 255",Charleroi,B-6000,Belgium,"United Package","(503) 555-3199",Meat/Poultry,"Prepared meats",40,"Alice Mutton","20 - 1 kg tins",39,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
146,10302,1996-09-10,"Supremes delices","Pascale Cartrain","Boulevard Tirou, 255",Charleroi,B-6000,Belgium,"United Package","(503) 555-3199",Produce,"Dried fruit and bean curd",28,"Rossle Sauerkraut","25 - 825 g cans",45.6,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
147,10302,1996-09-10,"Supremes delices","Pascale Cartrain","Boulevard Tirou, 255",Charleroi,B-6000,Belgium,"United Package","(503) 555-3199",Beverages,"Soft drinks, coffees, teas, beers, and ales",12,"Ipoh Coffee","16 - 500 g tins",46,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787,Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
148,10303,1996-09-11,"Godos Cocina Tipica","Jose Pedro Freyre","C/ Romero, 33",Sevilla,41101,Spain,"United Package","(503) 555-3199",Seafood,"Seaweed and fish",40,"Boston Crab Meat","24 - 4 oz tins",18.4,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267",Robert,King,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
149,10303,1996-09-11,"Godos Cocina Tipica","Jose Pedro Freyre","C/ Romero, 33",Sevilla,41101,Spain,"United Package","(503) 555-3199",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",30,"Louisiana Fiery Hot Pepper Sauce","32 - 8 oz bottles",21.05,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822",Robert,King,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
150,10303,1996-09-11,"Godos Cocina Tipica","Jose Pedro Freyre","C/ Romero, 33",Sevilla,41101,Spain,"United Package","(503) 555-3199",Confections,"Desserts, candies, and sweet breads",15,"Scottish Longbreads","10 boxes x 8 pieces",12.5,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Robert,King,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
151,10304,1996-09-12,"Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","Mexico D.F.",05033,Mexico,"United Package","(503) 555-3199",Confections,"Desserts, candies, and sweet breads",30,Maxilaku,"24 - 50 g pkgs.",20,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Nancy,Davolio,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
152,10304,1996-09-12,"Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","Mexico D.F.",05033,Mexico,"United Package","(503) 555-3199","Dairy Products",Cheeses,10,"Raclette Courdavault","5 kg pkg.",55,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,Nancy,Davolio,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
153,10304,1996-09-12,"Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","Mexico D.F.",05033,Mexico,"United Package","(503) 555-3199","Dairy Products",Cheeses,2,Flotemysost,"10 - 500 g pkgs.",21.5,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Nancy,Davolio,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
154,10305,1996-09-13,"Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,"Federal Shipping","(503) 555-9931",Seafood,"Seaweed and fish",25,"Carnarvon Tigers","16 kg pkg.",62.5,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
155,10305,1996-09-13,"Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,"Federal Shipping","(503) 555-9931",Meat/Poultry,"Prepared meats",25,"Thuringer Rostbratwurst","50 bags x 30 sausgs.",123.79,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
156,10305,1996-09-13,"Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,"Federal Shipping","(503) 555-9931",Beverages,"Soft drinks, coffees, teas, beers, and ales",30,"Chartreuse verte","750 cc per bottle",18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
157,10306,1996-09-16,"Romero y tomillo","Alejandra Camino","Gran Via, 1",Madrid,28001,Spain,"Federal Shipping","(503) 555-9931",Seafood,"Seaweed and fish",10,"Nord-Ost Matjeshering","10 - 200 g glasses",25.89,"Nord-Ost-Fisch Handelsgesellschaft mbH","Sven Petersen","Frahmredder 112a",Cuxhaven,27478,Germany,"(04721) 8713",Nancy,Davolio,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
158,10306,1996-09-16,"Romero y tomillo","Alejandra Camino","Gran Via, 1",Madrid,28001,Spain,"Federal Shipping","(503) 555-9931",Meat/Poultry,"Prepared meats",10,"Perth Pasties","48 pieces",32.8,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914",Nancy,Davolio,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
159,10306,1996-09-16,"Romero y tomillo","Alejandra Camino","Gran Via, 1",Madrid,28001,Spain,"Federal Shipping","(503) 555-9931",Meat/Poultry,"Prepared meats",5,Tourtiere,"16 pies",7.45,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022",Nancy,Davolio,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
160,10307,1996-09-17,"Lonesome Pine Restaurant","Fran Wilson","89 Chiaroscuro Rd.",Portland,97219,USA,"United Package","(503) 555-3199",Confections,"Desserts, candies, and sweet breads",10,"Tarte au sucre","48 pies",49.3,"Forets derables","Chantal Goulet","148 rue Chasseur",Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",Andrew,Fuller,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association."
161,10307,1996-09-17,"Lonesome Pine Restaurant","Fran Wilson","89 Chiaroscuro Rd.",Portland,97219,USA,"United Package","(503) 555-3199",Confections,"Desserts, candies, and sweet breads",3,"Scottish Longbreads","10 boxes x 8 pieces",12.5,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Andrew,Fuller,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association."
162,10308,1996-09-18,"Ana Trujillo Emparedados y helados","Ana Trujillo","Avda. de la Constitucion 2222","Mexico D.F.",05021,Mexico,"Federal Shipping","(503) 555-9931","Dairy Products",Cheeses,1,Gudbrandsdalsost,"10 kg pkg.",36,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Robert,King,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
163,10308,1996-09-18,"Ana Trujillo Emparedados y helados","Ana Trujillo","Avda. de la Constitucion 2222","Mexico D.F.",05021,Mexico,"Federal Shipping","(503) 555-9931",Beverages,"Soft drinks, coffees, teas, beers, and ales",5,"Outback Lager","24 - 355 ml bottles",15,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Robert,King,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
164,10309,1996-09-19,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,"Speedy Express","(503) 555-9831",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",20,"Chef Antons Cajun Seasoning","48 - 6 oz jars",22,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
165,10309,1996-09-19,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,"Speedy Express","(503) 555-9831",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",30,"Grandmas Boysenberry Spread","12 - 8 oz jars",25,"Grandma Kellys Homestead","Regina Murphy","707 Oxford Rd.","Ann Arbor",48104,USA,"(313) 555-5735",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
166,10309,1996-09-19,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,"Speedy Express","(503) 555-9831",Grains/Cereals,"Breads, crackers, pasta, and cereal",2,"Singaporean Hokkien Fried Mee","32 - 1 kg pkgs.",14,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787,Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
